Target_genes	Elf4|Average	SRX2242847|Macrophages	SRX2242848|Macrophages	SRX2242849|Macrophages	SRX2242850|Macrophages	STRING
Zfp273	1361.750000	1403	230	2023	1791	0
Cdk11b	1361.500000	1619	312	2193	1322	0
Sec23ip	1361.250000	1687	440	2175	1143	0
Mcmbp	1361.250000	1687	440	2175	1143	0
Phb	1361.000000	1359	378	2114	1593	0
Serpini1	1355.000000	1701	328	2111	1280	0
Pdcd10	1355.000000	1701	328	2111	1280	0
Rab11b	1353.000000	1484	273	2315	1340	0
Spata17	1351.750000	1800	307	1729	1571	0
Gpatch2	1351.750000	1800	307	1729	1571	0
Fancg	1351.750000	1657	213	2143	1394	0
Rrp9	1350.500000	1705	248	2250	1199	0
Parp3	1350.500000	1705	248	2250	1199	0
Gps2	1350.000000	1847	374	1772	1407	0
Plscr3	1347.250000	1615	161	2462	1151	0
Txndc11	1347.000000	1723	381	2246	1038	0
Sft2d3	1346.750000	2325	479	1698	885	0
Ly6g5b	1342.500000	2044	529	2177	620	0
Pcgf1	1340.500000	1667	442	1908	1345	0
Phf23	1338.750000	1550	393	1737	1675	0
Gabarap	1338.750000	1550	393	1737	1675	0
Dvl2	1338.750000	1550	393	1737	1675	0
Nfatc2ip	1337.750000	1513	157	2190	1491	0
Nudcd3	1336.750000	1502	305	2208	1332	0
Lalba	1336.250000	1657	265	2105	1318	0
Sf3b3	1333.000000	1613	273	1844	1602	0
Cog4	1333.000000	1613	273	1844	1602	0
Rbm19	1332.750000	1886	316	1831	1298	0
Id2	1332.500000	2007	207	1956	1160	0
Alkbh6	1330.500000	1438	244	2118	1522	0
Stpg2	1328.750000	2248	493	1926	648	0
Leprot	1326.250000	1695	404	1928	1278	0
Cep120	1326.250000	1439	420	2216	1230	0
Styxl1	1326.000000	1793	420	1671	1420	0
Mdh2	1326.000000	1793	420	1671	1420	0
Zfp457	1325.750000	1470	277	1856	1700	0
Nol12	1325.750000	1576	428	1714	1585	0
Prmt6	1324.750000	1959	472	1679	1189	0
Itsn1	1324.750000	1607	270	2003	1419	0
Cryzl1	1324.750000	1607	270	2003	1419	0
Sdhaf2	1323.750000	1965	295	1853	1182	0
Pld1	1323.750000	1613	205	2019	1458	0
Cpsf7	1323.750000	1965	295	1853	1182	0
Ric8b	1323.500000	1323	188	2216	1567	0
Neurl1a	1323.000000	1633	242	2096	1321	0
Tmx2	1322.750000	1311	189	2177	1614	0
Med19	1322.750000	1311	189	2177	1614	0
Taf2	1321.250000	1926	611	1703	1045	0
Lamtor3	1321.000000	2365	438	1899	582	0
Slbp	1318.750000	1439	0	2170	1666	0
Pip5kl1	1314.500000	1423	233	1894	1708	0
Dpm2	1314.500000	1423	233	1894	1708	0
Slc50a1	1312.500000	1236	181	1885	1948	0
Dpm3	1312.500000	1236	181	1885	1948	0
Rplp1	1312.000000	1489	443	1932	1384	0
Rtn2	1311.750000	1394	261	2104	1488	0
Mterf1b	1311.750000	2391	567	1510	779	0
Ttc23	1311.500000	1388	227	2328	1303	0
Lrrc28	1311.500000	1388	227	2328	1303	0
Zfyve19	1311.250000	1586	224	1944	1491	0
Dnajc17	1311.250000	1586	224	1944	1491	0
Sra1	1309.000000	1748	340	1888	1260	0
Daglb	1309.000000	2046	336	1671	1183	0
Lrrc24	1308.750000	1575	326	1837	1497	0
C030006K11Rik	1308.750000	1575	326	1837	1497	0
Rad51d	1307.250000	1645	413	1797	1374	0
Fndc8	1307.250000	1645	413	1797	1374	0
Zfp292	1306.000000	2328	312	1752	832	0
U2af1l4	1305.250000	1482	313	2004	1422	0
Psenen	1305.250000	1482	313	2004	1422	0
Lin37	1305.250000	1482	313	2004	1422	0
Cep162	1304.750000	1519	172	2139	1389	0
Fam219a	1304.000000	2685	673	1693	165	0
Dnaic1	1304.000000	2685	673	1693	165	0
Mrpl52	1303.250000	1921	321	1824	1147	0
Mmp14	1303.250000	1921	321	1824	1147	0
Snd1	1301.750000	2317	480	1635	775	0
Grpel2	1301.750000	1768	349	1875	1215	0
Tepsin	1300.750000	1634	330	1758	1481	0
Ndufaf8	1300.750000	1634	330	1758	1481	0
Psmd10	1300.500000	1359	183	2105	1555	0
Atg4a	1300.500000	1359	183	2105	1555	0
Ubxn4	1298.000000	1726	431	1834	1201	0
Zfp677	1295.500000	1484	252	2066	1380	0
Icmt	1293.500000	2840	900	1144	290	0
Rps27rt	1291.750000	1153	270	2195	1549	0
Rab13	1291.750000	1153	270	2195	1549	0
Eif2ak4	1287.500000	1773	211	1954	1212	0
Tmub2	1286.750000	1398	328	1842	1579	0
Capn10	1286.750000	1118	194	2251	1584	0
Gmfg	1286.500000	1333	233	1868	1712	0
Ttf2	1286.000000	1158	268	2188	1530	0
Mterf1a	1284.000000	2426	481	1521	708	0
Phb2	1281.750000	2069	326	1690	1042	0
Emg1	1281.750000	2069	326	1690	1042	0
AI429214	1281.000000	1388	238	1964	1534	0
Nup107	1280.750000	2362	701	1365	695	0
Idh3a	1280.750000	1987	355	1677	1104	0
Ints4	1278.500000	1268	162	2407	1277	0
Exoc4	1278.000000	1363	179	2197	1373	0
Osbp	1277.750000	1591	186	2088	1246	0
Plscr1	1277.500000	1709	135	2052	1214	0
G3bp1	1277.500000	1579	266	2026	1239	0
Zfp930	1277.250000	1385	207	2117	1400	0
Fbl	1276.500000	1708	411	1919	1068	0
Rapgef6	1275.750000	1879	408	1614	1202	0
Uckl1	1275.500000	1324	215	1767	1796	0
Trp53	1275.000000	1284	203	1750	1863	401
Wrap53	1275.000000	1284	203	1750	1863	0
Mrpl27	1274.750000	1266	333	1925	1575	0
Eme1	1274.750000	1266	333	1925	1575	0
Rpa2	1274.250000	1252	133	2101	1611	0
Fam168a	1271.250000	1235	159	2143	1548	0
Ppp1r11	1270.500000	1174	227	2001	1680	0
Mien1	1270.250000	2399	723	1367	592	0
Zfp369	1268.750000	1112	135	2263	1565	0
Serpinb6a	1268.250000	2394	524	1544	611	0
Ripk1	1268.250000	2394	524	1544	611	0
Ppme1	1267.750000	1722	362	1940	1047	0
C2cd3	1267.750000	1722	362	1940	1047	0
Stxbp2	1265.250000	1905	592	1853	711	0
Umad1	1265.000000	2185	447	1734	694	0
Rpa3	1265.000000	2185	447	1734	694	0
Alg14	1264.500000	1362	259	1871	1566	0
Dnajc16	1264.250000	1182	246	2115	1514	0
Casp9	1264.250000	1182	246	2115	1514	0
Crlf2	1263.750000	1528	350	1884	1293	0
Eif4a1	1262.750000	1161	310	2060	1520	0
Zfp983	1262.250000	1529	180	1904	1436	0
Oxnad1	1262.250000	1422	350	2070	1207	0
Dph3	1262.250000	1422	350	2070	1207	0
Accs	1261.750000	1401	256	2374	1016	0
Aaas	1261.750000	1384	286	1928	1449	0
Leng8	1260.750000	1732	414	1764	1133	0
Ggnbp1	1260.750000	1305	193	1757	1788	0
Bak1	1260.750000	1305	193	1757	1788	0
Rpl19	1260.500000	1527	304	1836	1375	0
Mzt2	1260.500000	1171	256	2022	1593	0
Cacnb1	1260.500000	1527	304	1836	1375	0
B230307C23Rik	1258.250000	1209	0	2323	1501	0
Ifnar1	1258.000000	1749	401	1823	1059	0
Cpt1b	1257.750000	1767	540	1890	834	0
Chkb	1257.750000	1767	540	1890	834	0
Chfr	1255.750000	1342	275	2105	1301	0
Srsf5	1253.250000	1195	245	2052	1521	0
Dars2	1253.000000	1210	0	2129	1673	0
Hexim2	1252.750000	1570	197	1966	1278	0
Prpf8	1250.500000	2038	254	1594	1116	0
Virma	1248.750000	1716	227	1665	1387	0
Zfp429	1248.250000	1347	0	2346	1300	0
Zdhhc24	1248.000000	2087	439	1621	845	0
Actn3	1248.000000	2087	439	1621	845	0
Vps26b	1246.500000	1121	167	1758	1940	0
Ncapd3	1246.500000	1121	167	1758	1940	0
Wdr37	1246.000000	1345	256	1865	1518	0
Cstf3	1244.250000	1823	578	1812	764	0
Arhgap45	1244.000000	1726	271	1959	1020	0
Exoc5	1242.500000	1420	254	1944	1352	0
Ap5m1	1242.500000	1420	254	1944	1352	0
Edem2	1240.750000	1885	441	1628	1009	0
Eif6	1239.750000	1719	523	1707	1010	0
Ttc9c	1238.750000	1276	208	2074	1397	0
Hnrnpul2	1238.750000	1276	208	2074	1397	0
Ndufs8	1238.500000	1431	224	1894	1405	0
Birc3	1238.500000	1276	258	1765	1655	0
Ube4a	1238.000000	1670	469	1681	1132	0
Zfp235	1236.750000	1275	179	2000	1493	0
Mmel1	1236.750000	1637	0	2008	1302	0
Atp6v1fnb	1236.500000	1477	278	1901	1290	0
Atp6v1f	1236.500000	1477	278	1901	1290	0
Casp8ap2	1236.000000	1289	257	2034	1364	0
Rrp36	1235.500000	1520	381	1768	1273	0
Zfp943	1235.000000	1606	259	1769	1306	0
Zfp942	1235.000000	1606	259	1769	1306	0
Zfp626	1234.750000	1452	198	2007	1282	0
Lrif1	1234.000000	1509	350	1777	1300	0
Vrk1	1233.500000	1502	251	1927	1254	0
Ppp1r35	1232.750000	1357	258	1968	1348	0
Atp6v1g2	1232.500000	1761	308	1684	1177	0
Fadd	1232.000000	1267	334	1914	1413	0
Clcn4	1231.750000	1143	300	1936	1548	0
Gm5165	1230.500000	1271	189	1887	1575	0
Cbr4	1229.000000	1519	260	1858	1279	0
Rpl15	1228.250000	1561	393	1734	1225	0
Nkiras1	1228.250000	1561	393	1734	1225	0
Ap3d1	1228.250000	1680	419	1881	933	0
Aptx	1228.000000	1183	0	2060	1669	0
Trappc11	1226.250000	1395	307	1955	1248	0
Rwdd4a	1226.250000	1395	307	1955	1248	0
Naip2	1225.250000	1376	0	1870	1655	0
Mrm1	1223.750000	1665	496	1778	956	0
Nudt16	1217.250000	2547	634	1028	660	0
Tmem87a	1216.500000	1239	277	1816	1534	0
Nkiras2	1216.500000	1413	196	1877	1380	0
Ganc	1216.500000	1239	277	1816	1534	0
Cd1d1	1215.750000	1272	241	2033	1317	0
Tgfb1	1215.500000	1702	0	2107	1053	0
B9d2	1215.500000	1702	0	2107	1053	0
Ppil2	1214.250000	1101	295	1849	1612	0
Tmem94	1213.500000	1113	180	2001	1560	0
Tmem134	1213.500000	1277	323	1942	1312	0
Aip	1213.500000	1277	323	1942	1312	0
Aurkaip1	1213.000000	1174	311	2131	1236	0
Zfp994	1211.250000	1802	379	2171	493	0
Rnf10	1208.250000	1571	189	1856	1217	0
Pms2	1207.250000	1232	132	2041	1424	0
Aimp2	1207.250000	1232	132	2041	1424	0
Zfp189	1205.500000	1283	349	1878	1312	0
Mrpl50	1205.500000	1283	349	1878	1312	0
Nupl1	1205.250000	1238	163	2162	1258	0
D2hgdh	1204.000000	1309	157	2003	1347	0
Dapk3	1203.500000	1400	312	1708	1394	0
Commd10	1203.000000	2224	378	1600	610	0
Scamp3	1202.750000	1423	368	1834	1186	0
Klhl20	1202.500000	1060	0	2205	1545	0
Uvrag	1197.500000	1411	225	1788	1366	0
Prtn3	1197.500000	1468	0	1911	1411	0
Plppr3	1197.500000	1468	0	1911	1411	0
Vps13b	1197.250000	2132	387	1283	987	0
Vpreb1	1195.500000	1831	258	1676	1017	0
Top3b	1195.500000	1831	258	1676	1017	0
Sap30l	1195.500000	1381	163	1869	1369	0
Zdhhc6	1195.000000	1638	343	1662	1137	0
Vti1a	1195.000000	1638	343	1662	1137	0
Ubr2	1194.500000	1203	197	1909	1469	0
Thoc5	1193.500000	1527	355	1648	1244	0
Axdnd1	1193.250000	1248	0	1973	1552	0
Rpl36	1192.500000	1056	194	1945	1575	0
Micos13	1192.500000	1056	194	1945	1575	0
Slu7	1190.000000	1097	342	1878	1443	0
Atp13a1	1190.000000	1414	204	1913	1229	0
Ubxn1	1189.750000	1757	413	1600	989	0
Ulbp1	1188.000000	1248	159	2037	1308	0
Mcm3	1188.000000	1045	0	2071	1636	0
Mrpl10	1187.750000	1534	240	1861	1116	0
Lrrc46	1187.750000	1534	240	1861	1116	0
Lztfl1	1187.250000	1393	298	1812	1246	0
Pdcd7	1186.750000	1328	338	1689	1392	0
Cradd	1186.500000	1356	235	1606	1549	0
Ppan	1186.250000	1546	373	1738	1088	0
Ptges2	1184.000000	1390	362	1977	1007	0
Sp2	1183.500000	1218	117	1929	1470	0
Rad51	1183.250000	1267	172	2025	1269	0
Tpp2	1182.500000	1377	290	1871	1192	0
Fcf1	1182.500000	1079	192	1910	1549	0
Arel1	1182.500000	1079	192	1910	1549	0
Zfp719	1182.250000	1139	398	1973	1219	0
Pgp	1182.250000	1420	0	2132	1177	0
Ergic2	1182.250000	1252	206	2074	1197	0
Bricd5	1182.250000	1420	0	2132	1177	0
Arhgap11a	1182.000000	994	203	1930	1601	0
Cox7c	1181.750000	1351	164	1885	1327	0
Pts	1181.500000	2435	781	1101	409	0
Cdc14b	1181.500000	2184	207	1858	477	0
Thap7	1181.000000	1969	459	1770	526	0
Commd4	1180.750000	1613	193	1907	1010	0
Mak16	1180.250000	1679	460	1795	787	0
Lrp5	1175.750000	1960	0	2157	586	0
Stx5a	1170.250000	1233	209	1951	1288	0
1700092M07Rik	1170.250000	1233	209	1951	1288	0
Pibf1	1169.750000	1427	326	1755	1171	0
Dis3	1169.750000	1427	326	1755	1171	0
Sec23a	1169.500000	1576	346	1719	1037	0
Gemin2	1169.500000	1576	346	1719	1037	0
Zfp110	1168.750000	1361	182	1776	1356	0
Tinf2	1167.000000	1211	351	1993	1113	0
Wdr1	1165.750000	1198	197	1994	1274	0
Iba57	1164.750000	2561	543	1080	475	0
Zzef1	1163.500000	1809	504	1374	967	0
Ttc16	1163.500000	1474	366	1721	1093	0
Ptrh1	1163.500000	1474	366	1721	1093	0
Cyb5d2	1163.500000	1809	504	1374	967	0
Hgs	1163.000000	2062	517	1514	559	0
Arl16	1163.000000	2062	517	1514	559	0
Lyrm2	1162.250000	1919	309	1438	983	0
Tmem260	1162.000000	1662	197	1497	1292	0
Lrrc45	1161.000000	1578	259	1689	1118	0
Cenpx	1161.000000	1578	259	1689	1118	0
2410002F23Rik	1158.000000	1378	179	1713	1362	0
Zfp953	1157.750000	1248	170	1936	1277	0
Maea	1157.750000	1761	179	1827	864	0
Fkbpl	1157.750000	1689	263	1596	1083	0
Atf6b	1157.750000	1689	263	1596	1083	0
Szt2	1156.500000	2298	395	1633	300	0
Med8	1156.500000	2298	395	1633	300	0
Rbbp5	1155.500000	1317	0	1872	1433	0
Nfkbil1	1155.500000	1761	0	1684	1177	0
Hps1	1155.250000	2954	621	870	176	0
Ccl6	1155.250000	1749	0	2143	729	0
H3c7	1155.000000	1450	268	1710	1192	0
H2bc9	1155.000000	1450	268	1710	1192	0
Tatdn1	1154.250000	2561	798	912	346	0
Ndufb9	1154.250000	2561	798	912	346	0
Ing5	1154.000000	1611	173	1747	1085	0
Dtymk	1154.000000	1611	173	1747	1085	0
Ccl9	1154.000000	1694	0	1867	1055	0
Tmbim4	1153.250000	1753	323	1608	929	0
Zfand4	1152.500000	1181	0	1882	1547	0
Hyls1	1151.750000	2061	333	1474	739	0
Gphb5	1151.750000	1500	154	2009	944	0
Dmkn	1150.750000	1390	173	2002	1038	0
Pgs1	1149.750000	1190	178	1701	1530	0
Khdrbs1	1149.000000	1081	0	2088	1427	0
Kmt2d	1148.750000	1331	254	1748	1262	0
Zfp869	1148.500000	1683	308	1485	1118	0
Taok3	1148.250000	1420	182	1587	1404	0
Map1s	1146.750000	1424	0	2080	1083	0
Zfp944	1143.750000	1495	209	1668	1203	0
Zfp758	1143.750000	1495	209	1668	1203	0
3830406C13Rik	1143.750000	1285	325	1710	1255	0
Hltf	1143.500000	1302	0	1918	1354	0
Cyp4f13	1143.500000	1264	153	1923	1234	0
Rad21	1142.500000	2192	500	1612	266	0
U2af2	1141.250000	1367	453	1491	1254	0
Sdhb	1141.000000	1719	596	1350	899	0
Gm12500	1140.750000	1532	130	1786	1115	0
Ampd2	1140.750000	1532	130	1786	1115	0
Mpc2	1138.250000	943	163	1934	1513	0
Dcaf6	1138.250000	943	163	1934	1513	0
Frg1	1136.500000	1180	216	1944	1206	0
Pip4k2b	1136.250000	1217	213	1867	1248	0
Nudcd1	1134.250000	1225	129	1870	1313	0
Eny2	1134.250000	1225	129	1870	1313	0
Rdh5	1133.750000	1851	404	1493	787	0
Nlrc4	1133.750000	1317	0	1690	1528	0
Bloc1s1	1133.750000	1851	404	1493	787	0
Cd300c2	1133.000000	1383	267	2130	752	0
Zfp729a	1132.500000	1090	241	2026	1173	0
Pnpo	1132.250000	1309	202	1920	1098	0
Polq	1131.750000	1347	213	1732	1235	0
Zranb2	1131.250000	2053	598	1304	570	0
Rpf2	1130.500000	1390	171	1729	1232	0
Tfb2m	1130.000000	1607	274	2027	612	0
Cnst	1130.000000	1607	274	2027	612	0
Tmem88	1129.000000	1008	216	1767	1525	0
Naa38	1129.000000	1008	216	1767	1525	0
Cyb5d1	1129.000000	1008	216	1767	1525	0
Myl4	1128.750000	1309	230	1781	1195	0
Cdc27	1128.750000	1309	230	1781	1195	0
Pus7l	1128.500000	1610	279	1680	945	0
Irak4	1128.500000	1610	279	1680	945	0
Zbtb45	1127.750000	1334	228	1734	1215	0
Trip10	1127.500000	1319	137	1853	1201	0
Gpr108	1127.500000	1319	137	1853	1201	0
Rita1	1127.000000	2610	594	922	382	0
Ddx54	1127.000000	2610	594	922	382	0
Igfbp4	1125.250000	1353	0	2378	770	0
Rnf31	1125.000000	1492	351	1777	880	0
Psme2	1125.000000	1492	351	1777	880	0
Dbnl	1125.000000	2026	682	1226	566	0
Sbno2	1124.750000	2331	686	413	1069	0
Rab8a	1124.000000	2285	428	1522	261	0
Tsr1	1123.750000	1532	297	1640	1026	0
Sgsm2	1123.750000	1532	297	1640	1026	0
Snu13	1122.750000	1494	294	1615	1088	0
Txnip	1122.500000	1601	358	1386	1145	0
Fcrla	1122.500000	1391	230	1982	887	0
Cactin	1122.250000	1503	403	1451	1132	0
Tgoln2	1120.000000	1579	192	1632	1077	0
Tgoln1	1120.000000	1579	192	1632	1077	0
Lbhd1	1120.000000	1277	182	1702	1319	0
Ints5	1120.000000	1277	182	1702	1319	0
Cdc45	1120.000000	866	114	1982	1518	0
1810009A15Rik	1120.000000	1277	182	1702	1319	0
Mrpl30	1119.750000	1079	221	1689	1490	0
Mitd1	1119.750000	1079	221	1689	1490	0
Trim65	1118.750000	1358	167	2138	812	0
Ift52	1115.750000	1561	352	1551	999	0
Mrpl22	1114.500000	1297	253	1683	1225	0
Gemin5	1114.500000	1297	253	1683	1225	0
Trim69	1113.750000	1371	163	1901	1020	0
Rfxank	1113.250000	1196	181	1883	1193	0
Gm45929	1113.250000	1196	181	1883	1193	0
Borcs8	1113.250000	1196	181	1883	1193	0
Rps7	1112.500000	1304	189	1645	1312	0
Atp5l	1112.500000	1081	200	1881	1288	0
Armc9	1112.000000	1381	151	1612	1304	0
Rab6a	1111.250000	1673	313	1675	784	0
Csrnp1	1110.000000	1179	302	1672	1287	0
Gm7072	1109.000000	1668	220	1783	765	0
Fam120a	1108.500000	1303	130	1751	1250	0
Copg1	1106.750000	1222	252	1775	1178	0
Strn	1105.750000	2350	414	1146	513	0
Abi1	1105.000000	1268	213	1675	1264	0
Eif3d	1104.750000	1390	302	1481	1246	0
Znfx1	1104.250000	933	112	1462	1910	0
Armc5	1104.250000	1586	372	1428	1031	0
9130023H24Rik	1104.250000	1586	372	1428	1031	0
Mettl3	1103.500000	1154	157	1678	1425	0
Atg16l1	1103.000000	1669	351	1553	839	0
Flywch1	1101.750000	1580	0	1678	1149	0
Coa3	1100.750000	1260	248	1688	1207	0
Cntd1	1100.750000	1260	248	1688	1207	0
Syf2	1100.500000	1918	411	1465	608	0
Togaram1	1098.250000	1215	278	1854	1046	0
Klhl28	1098.250000	1215	278	1854	1046	0
Sft2d1	1097.750000	2265	586	1036	504	0
Phospho2	1097.000000	2138	638	1137	475	0
Ccdc173	1097.000000	2138	638	1137	475	0
Cops3	1095.250000	1278	148	1594	1361	0
Scamp4	1094.000000	1368	197	1612	1199	0
Dusp7	1094.000000	1191	223	1701	1261	0
Adat3	1094.000000	1368	197	1612	1199	0
Nfkbie	1093.500000	1673	310	1733	658	0
Gtf2b	1091.000000	1653	266	1770	675	0
Sh3bp2	1090.250000	1279	149	1745	1188	0
Nsrp1	1090.250000	1292	306	1543	1220	0
Gba	1089.250000	1139	134	1872	1212	0
Galk2	1089.250000	1420	0	1975	962	0
Zfp407	1088.750000	1054	223	1621	1457	0
Wdfy2	1088.750000	1099	332	1796	1128	0
Psmd3	1088.750000	1262	179	1856	1058	0
Senp7	1088.500000	1242	221	1654	1237	0
Tcstv3	1088.250000	787	753	1343	1470	0
AB010352	1087.250000	1438	0	1626	1285	0
Zfp26	1086.500000	1130	149	1775	1292	0
Llph	1085.500000	1807	488	1339	708	0
Rps12	1084.750000	1220	286	1588	1245	0
Fbrs	1084.250000	1192	231	1835	1079	0
Fig4	1083.500000	1995	313	1106	920	0
Ak9	1083.500000	1995	313	1106	920	0
Med30	1083.000000	2386	307	1085	554	0
Sugp1	1081.750000	1993	331	1239	764	0
Mau2	1081.750000	1993	331	1239	764	0
Ltv1	1081.500000	1451	388	1299	1188	0
Tmem100	1080.750000	1208	0	1607	1508	0
Yme1l1	1080.250000	1134	325	1844	1018	0
Mastl	1080.250000	1134	325	1844	1018	0
Akr1c13	1080.000000	1200	123	1790	1207	0
Zfp169	1079.750000	1110	245	1828	1136	0
Nol8	1079.000000	1034	229	1724	1329	0
Mbd3	1079.000000	1299	317	1696	1004	0
Cenpp	1079.000000	1034	229	1724	1329	0
Parp11	1078.500000	1554	313	1768	679	0
Wdr46	1078.250000	1126	250	1485	1452	0
Pfdn6	1078.250000	1126	250	1485	1452	0
Bcl10	1077.750000	1890	265	1572	584	0
Acox3	1077.250000	1214	193	1700	1202	0
Lsm12	1077.000000	1397	0	2028	883	0
G6pc3	1077.000000	1397	0	2028	883	0
Wasf2	1076.000000	1141	192	1793	1178	0
Smim20	1075.750000	1926	424	1456	497	0
Brip1	1075.750000	1167	167	1728	1241	0
Atg2a	1075.750000	1350	249	1741	963	0
Trim8	1074.000000	1078	358	1609	1251	0
Nsun6	1074.000000	1192	168	1798	1138	0
1700067K01Rik	1074.000000	1177	287	1844	988	0
Tmem107	1072.500000	1312	0	1497	1481	0
Psmb10	1072.500000	1275	186	1548	1281	0
Ctrl	1072.500000	1275	186	1548	1281	0
Per1	1072.000000	998	254	1805	1231	0
Coro1b	1071.500000	1608	349	1434	895	0
Gsc2	1070.750000	1489	324	1722	748	0
Ess2	1070.750000	1489	324	1722	748	0
Gmip	1070.250000	1881	325	1351	724	0
S1pr4	1069.250000	1047	0	1942	1288	0
Ncln	1069.250000	1047	0	1942	1288	0
D10Wsu102e	1068.750000	1583	301	1564	827	0
Dhrs11	1068.500000	2254	433	1148	439	0
Taf12	1066.750000	2902	973	242	150	0
Foxo3	1065.500000	1738	285	1265	974	0
Pole4	1062.500000	1818	285	1636	511	0
AW146154	1062.000000	1443	0	1529	1276	0
Txn1	1061.750000	1250	0	1737	1260	0
Mtrf1	1061.000000	1034	139	1685	1386	0
Lekr1	1061.000000	2003	265	1637	339	0
Vps16	1060.750000	1701	310	1695	537	0
Pced1a	1060.750000	1701	310	1695	537	0
Utp6	1058.500000	997	202	1745	1290	0
Snrpc	1058.500000	1135	230	1620	1249	0
Surf2	1058.000000	1241	295	1511	1185	0
Surf1	1058.000000	1241	295	1511	1185	0
Gabpa	1057.250000	1514	301	1552	862	0
Atp5j	1057.250000	1514	301	1552	862	0
Zfp69	1055.250000	2677	508	794	242	0
Wdr55	1053.250000	1221	277	1714	1001	0
Ticrr	1052.500000	947	260	1771	1232	0
Rbm34	1052.000000	1262	372	1548	1026	0
Dcaf12	1051.750000	1137	193	1772	1105	0
Gstm4	1051.000000	1327	230	1689	958	0
Selenok	1050.250000	1088	156	1717	1240	0
Prorp	1050.000000	929	162	1711	1398	0
Nasp	1049.500000	1121	319	1514	1244	0
Sdhaf3	1049.250000	1071	274	1737	1115	0
Tmem127	1048.500000	2392	629	913	260	0
Hcls1	1048.500000	1356	172	1661	1005	0
Ciao1	1048.500000	2392	629	913	260	0
Zfp709	1047.500000	1804	287	1380	719	0
Haus4	1047.250000	1076	106	1700	1307	0
Ptgr2	1047.000000	1306	158	1662	1062	0
Cstf2t	1046.000000	943	183	1851	1207	0
Ndufa8	1045.250000	1596	256	1645	684	0
Morn5	1045.250000	1596	256	1645	684	0
Adck1	1045.250000	1480	125	1702	874	0
Rtn4	1043.500000	1193	173	1778	1030	0
Arhgap25	1043.500000	1400	195	1695	884	0
Zfp991	1042.750000	1247	258	1768	898	0
Tor4a	1042.250000	1232	315	1567	1055	0
Snupn	1041.750000	1137	262	1598	1170	0
Ccdc174	1037.750000	966	191	1599	1395	0
Emc2	1037.250000	1200	159	1621	1169	0
Rps5	1037.000000	1084	216	1495	1353	0
Lims1	1037.000000	1057	0	1841	1250	0
Zfp160	1036.750000	839	316	1681	1311	0
Etf1	1036.250000	2209	230	1262	444	0
Wdr3	1035.750000	1670	346	1360	767	0
H2-L	1035.750000	1062	109	1652	1320	0
H2-D1	1035.750000	1062	109	1652	1320	0
Cd3d	1035.000000	1120	163	1800	1057	0
Colgalt1	1034.500000	1131	179	1646	1182	0
Tbkbp1	1033.750000	1317	0	1949	869	0
Hspbp1	1033.250000	998	243	1746	1146	0
Oxsm	1031.000000	1548	255	1545	776	0
Tasp1	1030.750000	1356	167	1631	969	0
Kyat1	1030.750000	1040	180	1746	1157	0
H3c6	1030.750000	1254	0	1832	1037	0
Tlr4	1030.500000	1262	180	1677	1003	0
Med11	1030.250000	1246	282	1387	1206	0
Cldnd2	1030.250000	983	0	1780	1358	0
Ttc30b	1029.000000	896	202	1536	1482	0
Sf3b1	1028.750000	1172	346	1577	1020	0
Rccd1	1028.500000	1008	0	1586	1520	0
Rab5c	1027.500000	1765	550	1475	320	0
Aplf	1025.500000	954	0	1991	1157	0
Inip	1025.250000	1769	396	1412	524	0
Ube2m	1024.750000	1274	261	1593	971	0
Tm9sf4	1024.750000	1199	174	1853	873	0
Chmp2a	1024.750000	1274	261	1593	971	0
Txnl4b	1024.500000	952	160	1797	1189	0
Med7	1024.500000	1580	310	1337	871	0
Dhx38	1024.500000	952	160	1797	1189	0
Ubac2	1023.000000	1660	276	1321	835	0
Esco2	1022.000000	1124	229	1583	1152	0
Ccdc25	1022.000000	1124	229	1583	1152	0
N6amt1	1021.750000	2505	640	615	327	0
Ap1m1	1021.500000	1234	348	1472	1032	0
Rpl21	1021.250000	1444	217	1635	789	0
Polr2f	1020.500000	1747	535	1626	174	0
1700088E04Rik	1020.500000	1747	535	1626	174	0
Akr1b10	1020.250000	1330	0	1763	988	0
Hdac10	1020.000000	1201	116	1681	1082	0
Tmem128	1019.250000	1235	174	1519	1149	0
Msantd4	1018.750000	1186	0	1614	1275	0
Zfp759	1018.250000	962	188	1647	1276	0
Qars	1017.750000	1073	134	1724	1140	0
Polb	1017.750000	1130	0	1637	1304	0
Sec31a	1017.250000	2640	713	542	174	0
Prdm9	1016.500000	1070	0	1683	1313	0
Kdm5a	1015.750000	1535	399	1505	624	0
Rfesd	1015.250000	1771	355	1355	580	0
Cnnm4	1015.000000	2016	281	1150	613	0
Srsf7	1014.000000	1288	164	1565	1039	0
Polg	1013.000000	1798	328	1185	741	0
Eif4e	1012.500000	1413	143	1825	669	0
Ints3	1012.250000	1445	330	1504	770	0
Ppp1r9b	1011.500000	1056	199	1715	1076	0
Fbxo33	1010.500000	1912	281	915	934	0
Saysd1	1010.000000	1800	358	1462	420	0
Yju2	1009.500000	1138	0	1940	960	0
Sys1	1009.250000	1374	314	1431	918	0
Ghitm	1009.250000	1103	206	1602	1126	0
Senp2	1009.000000	1197	151	1611	1077	0
Pex16	1009.000000	1598	497	1608	333	0
